Posición;Flecha [mm];Peralte [mm];Flecha de nivelación [mm];Fl.Niv. Der. [mm];Sobreancho [mm];Alabeo [mm/{0}m];Alineación [mm];Niv. Izq. D1 [mm];Niv. Der. D1 [mm];Markierungen
25876,25;27,65;0,51;1,69;2,89;0,87;0,18;0,57;1,64;1,22;
25876,5;27,66;0,33;1,82;3,04;0,87;0,11;0,63;1,6;1,17;
25876,75;27,66;0,16;2,05;3,14;0,87;0,04;0,65;1,5;1,11;
25877;27,86;-0,03;2,27;3,37;0,87;0,01;0,67;1,41;1,03;
25877,25;27,93;-0,13;2,52;3,52;0,87;0,01;0,67;1,27;0,94;
25877,5;27,92;-0,1;2,77;3,76;0,87;0,02;0,64;1,15;0,83;
25877,75;27,82;0,01;3,01;3,91;0,87;0,03;0,62;0,98;0,71;
25878;28,16;0,21;3,25;4,05;0,87;0,02;0,53;0,84;0,58;
25878,25;28,13;0,4;3,47;4,35;0,87;0,01;0,49;0,66;0,45;
25878,5;28,06;0,53;3,75;4,6;0,87;-0,04;0,37;0,51;0,32;
25878,75;28,16;0,56;4,05;4,76;0,87;-0,06;0,31;0,34;0,18;
25879;28,08;0,53;4,14;5;0,87;-0,09;0,16;0,19;0,05;
25879,25;28,14;0,41;4,38;5,38;0,87;-0,09;0,09;0,04;-0,07;
25879,5;28,31;0,27;4,63;5,58;0,87;-0,08;-0,05;-0,09;-0,19;
25879,75;28,47;0,13;4,86;5,76;0,87;-0,04;-0,14;-0,2;-0,29;
25880;28,78;0,1;5,05;6,03;0,87;-0,03;-0,25;-0,3;-0,39;
25880,25;29,16;0,06;5,05;6,03;0,87;-0,02;-0,33;-0,37;-0,46;
25880,5;29,48;0,16;5,1;6,03;0,87;-0,03;-0,4;-0,44;-0,54;
25880,75;29,52;0,29;5,1;6,03;0,87;-0,08;-0,47;-0,48;-0,58;
25881;29,49;0,44;5,1;6,03;0,87;-0,13;-0,49;-0,51;-0,64;
25881,25;29,51;0,53;5,1;6,03;0,87;-0,2;-0,54;-0,52;-0,66;
25881,5;29,47;0,61;4,95;6,03;0,87;-0,21;-0,52;-0,54;-0,7;
25881,75;29,52;0,61;4,9;6,03;0,87;-0,22;-0,54;-0,53;-0,7;
25882;29,41;0,62;4,8;6,02;0,87;-0,14;-0,49;-0,54;-0,73;
25882,25;29,5;0,63;4,71;6,02;0,87;-0,01;-0,49;-0,54;-0,73;
25882,5;29,32;0,66;4,71;6,02;0,87;0,18;-0,41;-0,55;-0,76;
25882,75;29,05;0,71;4,71;5,92;0,87;0,38;-0,4;-0,57;-0,75;
25883;28,82;0,74;4,61;5,82;0,87;0,55;-0,33;-0,6;-0,79;
25883,25;28,64;0,72;4,71;5,72;0,87;0,64;-0,3;-0,64;-0,78;
25883,5;28,54;0,57;4,77;5,73;0,87;0,67;-0,26;-0,7;-0,82;
25883,75;28,46;0,31;4,77;5,68;0,87;0,62;-0,22;-0,77;-0,83;
25884;28,54;-0,11;4,83;5,63;0,87;0,53;-0,22;-0,85;-0,87;
25884,25;28,55;-0,6;4,86;5,58;0,87;0,42;-0,18;-0,94;-0,88;
25884,5;28,55;-1,04;4,95;5,57;0,87;0,31;-0,22;-1,05;-0,91;
25884,75;28,43;-1,31;5,09;5,57;0,87;0,25;-0,18;-1,14;-0,91;
25885;28,38;-1,39;5,14;5,57;0,87;0,22;-0,25;-1,26;-0,93;
25885,25;28,52;-1,24;5,19;5,57;0,87;0,19;-0,21;-1,35;-0,92;
25885,5;28,53;-0,92;5,28;5,57;0,87;0,13;-0,3;-1,45;-0,91;
25885,75;28,53;-0,53;5,34;5,58;0,87;0,03;-0,26;-1,52;-0,89;
25886;28,54;-0,2;5,34;5,57;0,87;-0,09;-0,34;-1,59;-0,84;
25886,25;28,49;-0,03;5,34;5,43;0,87;-0,15;-0,29;-1,61;-0,8;
25886,5;28,64;-0,08;5,29;5,14;0,87;-0,17;-0,35;-1,65;-0,71;
25886,75;28,62;-0,26;5,23;4,99;0,87;-0,14;-0,29;-1,62;-0,65;
25887;28,59;-0,49;5,1;4,79;0,87;-0,04;-0,32;-1,6;-0,54;
25887,25;28,41;-0,69;4,9;4,6;0,87;0,11;-0,25;-1,52;-0,47;
25887,5;28,37;-0,77;4,78;4,4;0,87;0,24;-0,23;-1,45;-0,34;
25887,75;28,28;-0,85;4,48;4,29;0,87;0,29;-0,16;-1,32;-0,25;
25888;28,02;-0,87;4,19;4,06;0,87;0,25;-0,11;-1,21;-0,12;
25888,25;27,94;-0,83;3,87;3,97;0,87;0,16;-0,05;-1,04;-0,04;
25888,5;27,75;-0,8;3,51;3,87;0,87;0,04;0,04;-0,89;0,08;
25888,75;27,68;-0,87;3,16;3,72;0,87;-0,07;0,08;-0,71;0,15;
25889;27,7;-0,9;2,89;3,57;0,87;-0,14;0,18;-0,55;0,24;
25889,25;27,76;-0,89;2,62;3,56;0,87;-0,18;0,19;-0,37;0,29;
25889,5;27,63;-0,82;2,38;3,53;0,87;-0,2;0,28;-0,2;0,35;
25889,75;27,76;-0,72;2,24;3,53;0,87;-0,19;0,27;-0,04;0,38;
25890;27,65;-0,6;2,1;3,54;0,87;-0,17;0,33;0,11;0,4;
25890,25;27,85;-0,48;1,91;3,54;0,87;-0,22;0,29;0,24;0,41;
25890,5;27,85;-0,36;1,81;3,54;0,87;-0,28;0,33;0,37;0,4;
25890,75;27,82;-0,3;1,7;3,53;0,87;-0,34;0,27;0,46;0,39;
25891;27,81;-0,27;1,45;3,52;0,87;-0,39;0,28;0,57;0,37;
25891,25;28,14;-0,26;1,36;3,57;0,87;-0,44;0,22;0,63;0,35;
25891,5;28,11;-0,28;1,24;3,81;0,87;-0,47;0,21;0,71;0,33;
25891,75;28,05;-0,2;1,09;3,86;0,87;-0,46;0,16;0,75;0,31;
25892;28,18;-0,06;1,05;3,96;0,87;-0,44;0,15;0,82;0,29;
25892,25;28,18;0,12;1,06;4,06;0,87;-0,44;0,12;0,84;0,28;
25892,5;28,19;0,36;1,06;4,07;0,87;-0,45;0,11;0,9;0,28;
25892,75;28,25;0,61;1,07;4,22;0,87;-0,48;0,11;0,93;0,29;
25893;28,16;0,8;1,02;4,21;0,87;-0,55;0,13;0,98;0,31;
25893,25;27,97;0,91;1,02;4,21;0,87;-0,59;0,16;1,01;0,33;
25893,5;28,06;0,96;0,92;4,21;0,87;-0,62;0,19;1,06;0,37;
25893,75;27,98;1,03;0,78;4,21;0,87;-0,61;0,24;1,1;0,4;
25894;28,02;1,07;0,62;4,21;0,87;-0,56;0,3;1,15;0,45;
25894,25;28,14;1,17;0,53;4,21;0,87;-0,48;0,35;1,18;0,49;
25894,5;27,83;1,36;0,48;4,21;0,87;-0,39;0,42;1,24;0,54;
25894,75;27,79;1,58;0,48;4,21;0,87;-0,29;0,45;1,26;0,57;
25895;27,78;1,79;0,48;4,16;0,87;-0,2;0,52;1,3;0,61;
25895,25;27,95;1,96;0,57;4,16;0,87;-0,12;0,52;1,31;0,62;
25895,5;27,84;2,05;0,68;4,16;0,87;-0,07;0,58;1,32;0,63;
25895,75;27,83;2,05;0,86;4,15;0,87;-0,03;0,54;1,31;0,63;
25896;27,88;1,97;1,07;4,15;0,87;-0,01;0,57;1,3;0,61;
25896,25;27,95;1,78;1,32;4,15;0,87;0,03;0,48;1,25;0,58;
25896,5;27,88;1,57;1,54;4,2;0,87;0,07;0,48;1,2;0,53;
25896,75;27,83;1,39;1,89;4,4;0,87;0,15;0,36;1,13;0,48;
25897;27,88;1,3;2,18;4,49;0,87;0,23;0,33;1,05;0,4;
25897,25;27,94;1,28;2,51;4,74;0,87;0,26;0,19;0,95;0,34;
25897,5;28,07;1,38;2,66;5,03;0,87;0,2;0,14;0,86;0,25;
25897,75;28,25;1,5;2,71;5,13;0,87;0,1;0;0,74;0,18;
25898;28,65;1,57;2,93;5,43;0,87;0,02;-0,06;0,63;0,08;
25898,25;29,1;1,51;2,97;5,58;0,87;-0,02;-0,18;0,51;0,02;
25898,5;28,97;1,35;3,17;5,64;0,87;0;-0,24;0,4;-0,07;
25898,75;29,04;1,28;3,46;5,64;0,87;0,06;-0,31;0,29;-0,11;
25899;28,98;1,35;3,62;5,59;0,87;0,15;-0,37;0,18;-0,18;
25899,25;29,01;1,48;3,85;5,59;0,87;0,26;-0,38;0,1;-0,21;
25899,5;28,97;1,51;4,05;5,59;0,87;0,37;-0,43;0,01;-0,25;
25899,75;29,03;1,45;4,15;5,59;0,87;0,43;-0,39;-0,06;-0,25;
25900;28,96;1,29;4,3;5,6;0,87;0,47;-0,42;-0,13;-0,27;
25900,25;28,55;1,11;4,36;5,6;0,87;0,55;-0,34;-0,16;-0,26;
25900,5;28,63;0,92;4,51;5,61;0,87;0,68;-0,36;-0,22;-0,25;
25900,75;28,65;0,72;4,56;5,61;0,87;0,81;-0,25;-0,23;-0,23;
25901;28,65;0,46;4,6;5,46;0,87;0,88;-0,27;-0,27;-0,21;
25901,25;28,58;0,21;4,6;5,41;0,87;0,88;-0,15;-0,27;-0,18;
25901,5;28,68;-0,07;4,6;5,35;0,87;0,83;-0,18;-0,3;-0,16;
25901,75;28,66;-0,36;4,55;5,15;0,87;0,75;-0,06;-0,3;-0,13;
25902;28,68;-0,68;4,49;5,15;0,87;0,63;-0,1;-0,32;-0,11;
25902,25;28,73;-0,95;4,49;5,1;0,87;0,52;-0,01;-0,32;-0,1;
25902,5;28,68;-1,12;4,44;5,1;0,87;0,43;-0,06;-0,35;-0,09;
25902,75;28,36;-1,2;4,39;5,1;0,87;0,37;0,01;-0,35;-0,09;
25903;28,45;-1,2;4,4;5,1;0,87;0,3;-0,05;-0,39;-0,09;
25903,25;28,38;-1,13;4,4;5,11;0,87;0,21;-0,02;-0,4;-0,1;
25903,5;28,49;-0,96;4,4;5,1;0,87;0,13;-0,08;-0,44;-0,11;
25903,75;28,4;-0,85;4,39;5,1;0,87;0,05;-0,07;-0,45;-0,12;
25904;28,5;-0,82;4,4;5,1;0,87;0,01;-0,12;-0,49;-0,14;
25904,25;28,5;-0,9;4,39;5,1;0,87;0;-0,13;-0,5;-0,15;
25904,5;28,37;-0,95;4,4;5,1;0,87;0,04;-0,17;-0,52;-0,16;
25904,75;28,45;-1,01;4,4;5,1;0,87;0,09;-0,18;-0,53;-0,17;
25905;28,53;-1,07;4,31;5,1;0,87;0,18;-0,2;-0,54;-0,17;
25905,25;28,47;-1,09;4,2;5,1;0,87;0,24;-0,21;-0,54;-0,17;
25905,5;28,53;-1,15;4,15;5,1;0,87;0,26;-0,2;-0,53;-0,16;
25905,75;28,44;-1,21;4,09;5,04;0,87;0,23;-0,21;-0,52;-0,15;
25906;28,34;-1,31;4,04;4,89;0,87;0,21;-0,18;-0,5;-0,12;
25906,25;28,33;-1,41;3,99;4,88;0,87;0,18;-0,18;-0,47;-0,1;
25906,5;28,34;-1,5;3,88;4,83;0,87;0,13;-0,14;-0,44;-0,06;
25906,75;28,26;-1,58;3,83;4,83;0,87;0,1;-0,12;-0,4;-0,04;
25907;28,25;-1,6;3,74;4,84;0,87;0,05;-0,07;-0,36;0,01;
25907,25;28,21;-1,6;3,75;4,84;0,87;0,01;-0,05;-0,33;0,03;
25907,5;28,19;-1,59;3,75;4,85;0,87;-0,05;-0,01;-0,3;0,07;
25907,75;28,39;-1,55;3,75;4,8;0,87;-0,1;0,01;-0,28;0,09;
25908;28,46;-1,45;3,71;4,81;0,87;-0,13;0,05;-0,25;0,12;
25908,25;28,44;-1,37;3,66;4,81;0,87;-0,16;0,07;-0,24;0,12;
25908,5;28,34;-1,3;3,66;4,8;0,87;-0,17;0,1;-0,23;0,14;
25908,75;28,26;-1,22;3,66;4,8;0,87;-0,14;0,1;-0,24;0,13;
25909;28,24;-1,17;3,61;4,8;0,87;-0,11;0,12;-0,25;0,13;
25909,25;28,19;-1,12;3,6;4,8;0,87;-0,06;0,11;-0,27;0,11;
25909,5;28,26;-1,11;3,61;4,8;0,87;0,01;0,12;-0,29;0,09;
25909,75;28,31;-1,11;3,61;4,8;0,87;0,06;0,09;-0,33;0,06;
25910;28,27;-1,1;3,61;4,8;0,87;0,1;0,11;-0,35;0,04;
25910,25;28,27;-1,18;3,65;4,8;0,87;0,14;0,06;-0,39;0,01;
25910,5;28,2;-1,28;3,71;4,81;0,87;0,14;0,08;-0,4;-0,01;
25910,75;28,18;-1,37;3,71;4,81;0,87;0,12;0,02;-0,43;-0,04;
25911;28,24;-1,48;3,71;4,8;0,87;0,08;0,05;-0,44;-0,06;
25911,25;28,33;-1,56;3,71;4,8;0,87;0,04;-0,02;-0,45;-0,08;
25911,5;28,34;-1,61;3,67;4,81;0,87;0,01;0,02;-0,44;-0,09;
25911,75;28,3;-1,63;3,66;4,81;0,87;-0,03;-0,05;-0,43;-0,1;
25912;28,33;-1,58;3,62;4,81;0,87;-0,07;-0,01;-0,4;-0,1;
25912,25;28,34;-1,49;3,57;4,81;0,87;-0,1;-0,07;-0,37;-0,1;
25912,5;28,2;-1,35;3,48;4,81;0,87;-0,14;-0,02;-0,32;-0,09;
25912,75;28,27;-1,22;3,42;4,81;0,87;-0,15;-0,08;-0,27;-0,07;
25913;28,36;-1,14;3,42;4,81;0,87;-0,15;-0,02;-0,21;-0,05;
25913,25;28,35;-1,1;3,32;4,81;0,87;-0,16;-0,07;-0,15;-0,03;
25913,5;28,34;-1,07;3,25;4,81;0,87;-0,19;-0,01;-0,08;-0,01;
25913,75;28,34;-1,07;3,18;4,81;0,87;-0,22;-0,04;-0,02;0,01;
25914;28,26;-1,07;3,08;4,81;0,87;-0,22;0,01;0,05;0,02;
25914,25;28,35;-1,11;2,97;4,8;0,87;-0,21;-0,01;0,1;0,05;
25914,5;28,34;-1,15;2,88;4,8;0,87;-0,18;0,03;0,15;0,05;
25914,75;28,29;-1,14;2,83;4,8;0,87;-0,13;0,03;0,2;0,08;
25915;28,21;-1,01;2,78;4,8;0,87;-0,1;0,04;0,24;0,07;
25915,25;28,25;-0,83;2,78;4,81;0,87;-0,13;0,06;0,27;0,09;
25915,5;28,39;-0,68;2,78;4,8;0,87;-0,21;0,04;0,29;0,08;
25915,75;28,39;-0,6;2,83;4,81;0,87;-0,28;0,06;0,31;0,09;
25916;28,53;-0,61;2,88;4,96;0,87;-0,34;0,02;0,33;0,07;
25916,25;28,47;-0,7;2,98;4,96;0,87;-0,34;0,05;0,34;0,07;
25916,5;28,54;-0,76;2,99;5,06;0,87;-0,29;-0,02;0,34;0,06;
25916,75;28,41;-0,66;2,8;5,06;0,87;-0,19;0,01;0,35;0,06;
25917;28,53;-0,44;2,74;5,06;0,87;-0,13;-0,08;0,36;0,04;
25917,25;28,39;-0,26;2,64;5,06;0,87;-0,1;-0,05;0,37;0,03;
25917,5;28,53;-0,14;2,4;5,05;0,87;-0,1;-0,14;0,38;0,02;
25917,75;28,54;-0,12;2,26;5,05;0,87;-0,13;-0,11;0,4;0,01;
25918;28,48;-0,15;2,19;5,05;0,87;-0,16;-0,2;0,41;-0,01;
25918,25;28,39;-0,24;2,1;5,05;0,87;-0,13;-0,17;0,44;-0,03;
25918,5;28,53;-0,28;1,99;4,9;0,87;-0,04;-0,25;0,46;-0,04;
25918,75;28,39;-0,31;1,95;4,85;0,87;0,03;-0,2;0,49;-0,07;
25919;28,39;-0,31;1,86;4,8;0,87;0,09;-0,26;0,51;-0,09;
25919,25;28,38;-0,31;1,85;4,76;0,87;0,12;-0,21;0,54;-0,12;
25919,5;28,53;-0,27;1,85;4,76;0,87;0,13;-0,23;0,55;-0,15;
25919,75;28,54;-0,28;1,95;4,76;0,87;0,1;-0,17;0,59;-0,19;
25920;28,53;-0,31;2;4,76;0,87;0,07;-0,16;0,59;-0,22;
25920,25;28,33;-0,35;2;4,76;0,87;0,04;-0,09;0,62;-0,26;
25920,5;28,34;-0,41;2,09;4,75;0,87;0,01;-0,06;0,61;-0,29;
25920,75;28,04;-0,48;2,18;4,75;0,87;-0,01;0,01;0,63;-0,32;
25921;28,11;-0,54;2,28;4,75;0,87;0;0,06;0,61;-0,35;
25921,25;28;-0,55;2,33;4,75;0,87;0,01;0,13;0,62;-0,37;
25921,5;27,9;-0,49;2,33;4,75;0,87;0,03;0,19;0,59;-0,39;
25921,75;27,88;-0,44;2,43;4,75;0,87;0,06;0,24;0,59;-0,39;
25922;27,66;-0,35;2,53;4,75;0,87;0,09;0,29;0,55;-0,39;
25922,25;27,6;-0,27;2,52;4,74;0,87;0,13;0,32;0,54;-0,36;
25922,5;27,78;-0,26;2,62;4,74;0,87;0,19;0,35;0,5;-0,34;
25922,75;27,78;-0,3;2,62;4,58;0,87;0,26;0,36;0,47;-0,29;
25923;27,77;-0,38;2,66;4,29;0,87;0,34;0,37;0,43;-0,24;
25923,25;27,75;-0,53;2,66;4,01;0,87;0,4;0,36;0,39;-0,18;
25923,5;27,81;-0,69;2,66;3,69;0,87;0,46;0,35;0,34;-0,11;
25923,75;27,95;-0,88;2,66;3,4;0,87;0,5;0,32;0,29;-0,04;
25924;27,94;-1,1;2,67;3,17;0,87;0,54;0,29;0,24;0,03;
25924,25;27,97;-1,33;2,67;2,93;0,87;0,56;0,25;0,18;0,11;
25924,5;27,95;-1,49;2,66;2,64;0,87;0,57;0,21;0,11;0,18;
25924,75;27,96;-1,64;2,66;2,5;0,87;0,57;0,17;0,04;0,24;
25925;27,92;-1,72;2,62;2,4;0,87;0,55;0,13;-0,03;0,3;
25925,25;27,79;-1,78;2,62;2,25;0,87;0,51;0,09;-0,11;0,33;
25925,5;27,97;-1,89;2,62;2,15;0,87;0,45;0,06;-0,2;0,37;
25925,75;28,15;-1,98;2,62;2,16;0,87;0,38;0,03;-0,29;0,37;
25926;28,04;-2,11;2,62;2,15;0,87;0,31;0,01;-0,38;0,38;
25926,25;28,12;-2,26;2,62;2,16;0,87;0,25;-0,02;-0,47;0,36;
25926,5;28,32;-2,34;2,62;2,16;0,87;0,21;-0,01;-0,57;0,34;
25926,75;28,16;-2,4;2,62;2,16;0,87;0,17;-0,04;-0,66;0,29;
25927;28,34;-2,44;2,62;2,16;0,87;0,14;-0,02;-0,75;0,24;
25927,25;28,35;-2,48;2,52;2,16;0,87;0,12;-0,04;-0,83;0,18;
25927,5;28,33;-2,43;2,32;2,16;0,87;0,09;-0,01;-0,9;0,12;
25927,75;28,34;-2,39;2,27;2,15;0,87;0,06;-0,05;-0,98;0,06;
25928;28,35;-2,33;2,23;2,15;0,87;0,05;-0,02;-1,03;0;
25928,25;28,32;-2,3;2,13;2,15;0,87;0,06;-0,06;-1,09;-0,06;
25928,5;28,34;-2,31;1,94;2,16;0,87;0,04;-0,04;-1,11;-0,1;
25928,75;28,3;-2,34;1,84;2,16;0,87;0,03;-0,09;-1,15;-0,14;
25929;28,33;-2,37;1,65;2,17;0,87;0,03;-0,07;-1,15;-0,17;
25929,25;28,34;-2,43;1,46;2,17;0,87;0,01;-0,13;-1,17;-0,19;
25929,5;28,27;-2,5;1,29;2,17;0,87;-0,01;-0,13;-1,15;-0,19;
25929,75;28,32;-2,58;1,08;2,17;0,87;-0,04;-0,18;-1,16;-0,19;
25930;28,32;-2,58;0,68;1,98;0,87;-0,09;-0,18;-1,11;-0,17;
25930,25;28,26;-2,55;0,54;1,79;0,87;-0,14;-0,21;-1,11;-0,15;
25930,5;28,29;-2,52;0,25;1,65;0,87;-0,19;-0,22;-1,05;-0,12;
25930,75;28,31;-2,43;0,01;1,55;0,87;-0,26;-0,23;-1,03;-0,09;
25931;28,31;-2,29;-0,28;1,39;0,87;-0,33;-0,24;-0,97;-0,05;
25931,25;28,16;-2,19;-0,37;1,35;0,87;-0,4;-0,22;-0,94;-0,03;
25931,5;28,14;-2,05;-0,51;1,26;0,87;-0,44;-0,22;-0,87;0,01;
25931,75;28,11;-1,93;-0,79;1,17;0,87;-0,46;-0,18;-0,83;0,02;
25932;28,13;-1,81;-1;1,17;0,87;-0,48;-0,17;-0,76;0,05;
25932,25;27,97;-1,65;-1,1;1,17;0,87;-0,48;-0,11;-0,7;0,05;
25932,5;27,96;-1,52;-1,14;1,17;0,87;-0,45;-0,1;-0,63;0,06;
25932,75;27,87;-1,37;-1,24;1,17;0,87;-0,42;-0,03;-0,55;0,05;
25933;27,87;-1,25;-1,34;1,17;0,87;-0,42;-0,02;-0,47;0,05;
25933,25;27,84;-1,17;-1,54;1,17;0,87;-0,48;0,04;-0,37;0,04;
25933,5;27,79;-1,1;-1,66;1,16;0,87;-0,57;0,05;-0,29;0,03;
25933,75;27,85;-0,99;-1,78;1,17;0,87;-0,64;0,09;-0,17;0,01;
25934;27,81;-0,94;-1,98;1,17;0,87;-0,68;0,09;-0,08;0,01;
25934,25;27,9;-0,92;-2,12;1,17;0,87;-0,66;0,1;0,04;0,01;
25934,5;27,89;-0,78;-2,17;1,17;0,87;-0,59;0,08;0,14;0,01;
25934,75;27,9;-0,48;-2,31;1,17;0,87;-0,49;0,06;0,27;0,02;
25935;27,96;-0,11;-2,36;1,17;0,87;-0,39;0,04;0,37;0,04;
25935,25;27,92;0,26;-2,41;1,18;0,87;-0,3;-0,02;0,5;0,07;
25935,5;27,84;0,51;-2,46;1,17;0,87;-0,25;-0,05;0,6;0,1;
25935,75;28;0,6;-2,46;1,17;0,87;-0,24;-0,11;0,72;0,16;
25936;28,01;0,51;-2,46;1,13;0,87;-0,21;-0,14;0,81;0,19;
25936,25;28;0,3;-2,47;0,97;0,87;-0,13;-0,21;0,9;0,26;
25936,5;27,98;0,09;-2,47;0,92;0,87;-0,04;-0,23;0,98;0,3;
25936,75;28,24;-0,09;-2,47;0,77;0,87;0,08;-0,28;1,05;0,37;
25937;28,31;-0,19;-2,47;0,67;0,87;0,17;-0,29;1,12;0,4;
25937,25;28,35;-0,19;-2,47;0,67;0,87;0,23;-0,31;1,17;0,46;
25937,5;28,46;-0,15;-2,43;0,67;0,87;0,24;-0,3;1,22;0,48;
25937,75;28,47;-0,08;-2,38;0,66;0,87;0,22;-0,29;1,25;0,51;
25938;28,37;0;-2,23;0,66;0,87;0,19;-0,26;1,28;0,51;
25938,25;28,19;0,04;-2,14;0,66;0,87;0,16;-0,22;1,29;0,52;
25938,5;28,18;-0,01;-2,05;0,66;0,87;0,14;-0,17;1,31;0,49;
25938,75;28,11;-0,08;-1,9;0,66;0,87;0,16;-0,11;1,31;0,47;
25939;28,02;-0,2;-1,76;0,66;0,87;0,17;-0,06;1,31;0,42;
25939,25;27,8;-0,37;-1,66;0,75;0,87;0,18;0,01;1,3;0,37;
25939,5;27,41;-0,48;-1,52;0,9;0,87;0,18;0,06;1,28;0,31;
25939,75;27,2;-0,57;-1,33;0,95;0,87;0,17;0,12;1,26;0,23;
25940;27,21;-0,6;-1,28;1,08;0,87;0,12;0,16;1,23;0,16;
25940,25;27,22;-0,66;-1,19;1,18;0,87;0,05;0,21;1,19;0,08;
25940,5;27,17;-0,67;-1,09;1,27;0,87;-0,05;0,22;1,14;0;
25940,75;27,2;-0,63;-0,94;1,33;0,87;-0,17;0,25;1,09;-0,09;
25941;27,22;-0,54;-0,89;1,37;0,87;-0,25;0,25;1,01;-0,16;
25941,25;27,21;-0,48;-0,84;1,43;0,87;-0,3;0,25;0,96;-0,24;
25941,5;27,45;-0,38;-0,7;1,56;0,87;-0,32;0,24;0,86;-0,3;
25941,75;27,4;-0,23;-0,51;1,61;0,87;-0,31;0,22;0,79;-0,36;
25942;27,6;-0,04;-0,06;1,61;0,87;-0,28;0,2;0,68;-0,41;
25942,25;27,6;0,14;0,18;1,57;0,87;-0,2;0,17;0,6;-0,46;
25942,5;27,63;0,28;0,37;1,56;0,87;-0,11;0,15;0,49;-0,5;
25942,75;27,6;0,34;0,56;1,56;0,87;-0,03;0,12;0,41;-0,53;
25943;27,47;0,35;0,85;1,56;0,87;0,05;0,1;0,3;-0,55;
25943,25;27,4;0,28;0,95;1,56;0,87;0,15;0,08;0,22;-0,57;
25943,5;27,4;0,16;1,01;1,56;0,87;0,24;0,07;0,13;-0,58;
25943,75;27,47;-0,01;1;1,56;0,87;0,32;0,06;0,06;-0,59;
25944;27,36;-0,21;1,05;1,56;0,87;0,38;0,07;-0,01;-0,59;
25944,25;27,3;-0,39;1,11;1,56;0,87;0,42;0,07;-0,08;-0,59;
25944,5;27,22;-0,54;1,11;1,52;0,87;0,44;0,08;-0,12;-0,58;
25944,75;27,21;-0,67;1,2;1,52;0,87;0,48;0,1;-0,18;-0,58;
25945;27,11;-0,76;1,25;1,52;0,87;0,51;0,11;-0,21;-0,55;
25945,25;27;-0,81;1,35;1,42;0,87;0,5;0,13;-0,27;-0,54;
25945,5;27,37;-0,85;1,35;1,33;0,87;0,47;0,13;-0,3;-0,5;
25945,75;27,25;-0,92;1,4;1,28;0,87;0,41;0,15;-0,36;-0,48;
25946;27,25;-0,99;1,5;1,13;0,87;0,35;0,14;-0,4;-0,43;
25946,25;27,56;-1,17;1,5;0,99;0,87;0,29;0,15;-0,48;-0,4;
25946,5;27,51;-1,37;1,55;0,93;0,87;0,26;0,13;-0,54;-0,34;
25946,75;27,4;-1,52;1,55;0,79;0,87;0,25;0,12;-0,65;-0,3;
25947;27,58;-1,61;1,54;0,74;0,87;0,29;0,09;-0,74;-0,23;
25947,25;27,64;-1,63;1,54;0,69;0,87;0,33;0,07;-0,87;-0,18;
25947,5;27,61;-1,59;1,56;0,49;0,87;0,38;0,02;-0,99;-0,1;
25947,75;27,64;-1,54;1,74;0,39;0,87;0,4;-0,01;-1,14;-0,06;
25948;27,59;-1,54;1,78;0,25;0,87;0,42;-0,06;-1,28;0,02;
25948,25;27,67;-1,58;1,79;0,11;0,87;0,48;-0,1;-1,43;0,07;
25948,5;27,58;-1,71;1,88;0,02;0,87;0,56;-0,15;-1,59;0,14;
25948,75;27,68;-1,91;1,98;0,01;0,87;0,67;-0,18;-1,72;0,19;
25949;27,66;-2,12;2,12;-0,05;0,87;0,77;-0,22;-1,86;0,25;
25949,25;27,59;-2,36;2,16;-0,08;0,87;0,86;-0,25;-1,96;0,29;
25949,5;27,79;-2,63;2,18;-0,09;0,87;0,9;-0,27;-2,05;0,34;
25949,75;27,79;-2,95;2,13;-0,09;0,87;0,93;-0,29;-2,1;0,38;
25950;27,8;-3,29;2,14;-0,08;0,87;0,91;-0,29;-2,13;0,41;
25950,25;27,79;-3,65;1,99;-0,08;0,87;0,86;-0,29;-2,12;0,45;
25950,5;27,78;-3,91;1,89;-0,08;0,87;0,77;-0,27;-2,07;0,46;
25950,75;27,64;-4,12;1,85;-0,08;0,87;0,67;-0,25;-1,98;0,5;
25951;27,61;-4,24;1,69;-0,08;0,87;0,53;-0,22;-1,85;0,51;
25951,25;27,65;-4,37;1,41;-0,08;0,87;0,29;-0,19;-1,7;0,55;
25951,5;27,48;-4,45;1,12;-0,07;0,87;-0,01;-0,15;-1,5;0,55;
25951,75;27,57;-4,47;0,78;-0,07;0,87;-0,32;-0,1;-1,29;0,59;
25952;27,58;-4,43;0,36;0,03;0,87;-0,55;-0,05;-1,04;0,59;
25952,25;27,38;-4,37;-0,03;0,1;0,87;-0,68;0;-0,79;0,63;
25952,5;27,28;-4,21;-0,43;0,33;0,87;-0,73;0,05;-0,5;0,63;
25952,75;27,21;-3,84;-0,72;0,32;0,87;-0,8;0,09;-0,23;0,66;
25953;27,21;-3,26;-0,93;0,27;0,87;-0,9;0,14;0,07;0,66;
25953,25;27,37;-2,69;-1,29;0,27;0,87;-1,05;0,18;0,33;0,68;
25953,5;27,32;-2,26;-1,66;0,28;0,87;-1,21;0,23;0,62;0,68;
25953,75;27,17;-2,09;-1,84;0,33;0,87;-1,34;0,25;0,86;0,68;
25954;27,08;-2,05;-2,13;0,33;0,87;-1,42;0,29;1,12;0,68;
25954,25;27,06;-1,97;-2,47;0,34;0,87;-1,38;0,3;1,33;0,67;
