Posición;Flecha [mm];Peralte [mm];Flecha de nivelación [mm];Fl.Niv. Der. [mm];Sobreancho [mm];Alabeo [mm/{0}m];Alineación [mm];Niv. Izq. D1 [mm];Niv. Der. D1 [mm];Markierungen
24498,75;-0,42;-3,94;2,67;4,4;1,75;-0,65;0,64;-1,09;-2,01;
24499;-0,35;-3,88;2,62;4,39;1,76;-0,55;0,5;-1,11;-1,98;
24499,25;-0,19;-3,88;2,62;4,39;1,7;-0,4;0,48;-1,06;-1,88;
24499,5;-0,01;-3,88;2,61;4,34;1,66;-0,24;0,32;-1;-1,74;
24499,75;0;-3,87;2,62;4,34;1,65;-0,08;0,25;-0,88;-1,54;
24500;0;-3,84;2,23;4,3;1,65;0,05;0,1;-0,72;-1,28;
24500,25;0,2;-3,78;2,08;4,19;1,65;0,18;0,01;-0,52;-0,98;
24500,5;0,19;-3,75;1,77;3,67;1,65;0,33;-0,11;-0,28;-0,63;
24500,75;0,18;-3,78;1,21;3,03;1,6;0,47;-0,19;-0,01;-0,28;
24501;0,17;-3,85;0,89;2,69;1,6;0,65;-0,25;0,29;0,12;
24501,25;0,17;-4;0,54;2,25;1,61;0,81;-0,31;0,58;0,5;
24501,5;0,16;-4,19;0,37;1,7;1,61;0,91;-0,31;0,88;0,88;
24501,75;0,18;-4,48;0,22;1,27;1,6;0,98;-0,33;1,15;1,22;
24502;0,19;-4,86;0,03;0,93;1,61;0,97;-0,28;1,4;1,54;
24502,25;0,18;-5,3;-0,01;0,79;1,6;0,89;-0,24;1,59;1,79;
24502,5;0,19;-5,83;-0,21;0,74;1,61;0,75;-0,16;1,75;1,99;
24502,75;0,18;-6,29;-0,31;0,74;1,6;0,57;-0,09;1,82;2,12;
24503;-0,02;-6,58;-0,31;0,73;1,61;0,37;0,01;1,85;2,18;
24503,25;0;-6,71;0,03;0,73;1,61;0,16;0,1;1,79;2,17;
24503,5;-0,03;-6,66;0,18;0,74;1,61;-0,03;0,2;1,69;2,09;
24503,75;-0,19;-6,45;0,47;0,96;1,61;-0,17;0,29;1,51;1,96;
24504;-0,2;-6,11;0,85;1,42;1,6;-0,29;0,36;1,3;1,76;
24504,25;-0,22;-5,72;1,29;1,85;1,6;-0,36;0,43;1,04;1,54;
24504,5;-0,4;-5,29;1,58;2,12;1,61;-0,38;0,46;0,77;1,26;
24504,75;-0,4;-4,97;1,99;2,54;1,61;-0,35;0,49;0,48;1;
24505;-0,41;-4,78;2,4;3,18;1,6;-0,22;0,49;0,21;0,7;
24505,25;-0,4;-4,79;2,81;3,42;1,61;-0,03;0,48;-0,06;0,44;
24505,5;-0,38;-4,96;3,11;3,89;1,6;0,14;0,44;-0,27;0,17;
24505,75;-0,39;-5,22;3,45;4,2;1,61;0,21;0,39;-0,46;-0,04;
24506;-0,36;-5,43;3,65;4,46;1,61;0,21;0,33;-0,57;-0,24;
24506,25;-0,38;-5,64;3,64;4,63;1,61;0,15;0,24;-0,65;-0,38;
24506,5;-0,2;-5,99;3,4;4,59;1,61;0,07;0,19;-0,65;-0,48;
24506,75;-0,02;-6,37;3,2;4,59;1,61;-0,05;0,07;-0,61;-0,54;
24507;0,16;-6,53;3,01;4,49;1,6;-0,19;0,04;-0,49;-0,55;
24507,25;0,18;-6,36;2,76;4,49;1,61;-0,33;-0,09;-0,35;-0,53;
24507,5;0,16;-5,93;2,8;4,49;1,6;-0,42;-0,09;-0,15;-0,46;
24507,75;0,36;-5,42;2,76;4,49;1,6;-0,5;-0,21;0,06;-0,39;
24508;0,37;-4,97;2,62;4,49;1,61;-0,6;-0,18;0,31;-0,26;
24508,25;0,37;-4,64;2,27;4,49;1,61;-0,7;-0,28;0,55;-0,18;
24508,5;0,38;-4,4;1,98;4,16;1,6;-0,75;-0,21;0,8;-0,04;
24508,75;0,38;-4,22;1,79;3,96;1,6;-0,72;-0,28;1,01;0,04;
24509;0,2;-4,15;1,49;3,76;1,61;-0,64;-0,19;1,22;0,16;
24509,25;0,18;-4,15;1,35;3,76;1,6;-0,56;-0,23;1,39;0,22;
24509,5;0,38;-4,2;1,2;3,61;1,6;-0,45;-0,13;1,53;0,3;
24509,75;0,37;-4,26;1,25;3,56;1,6;-0,33;-0,14;1,63;0,32;
24510;0,37;-4,29;1,25;3,52;1,55;-0,2;-0,05;1,69;0,36;
24510,25;0,37;-4,2;1,3;3,47;1,56;-0,05;-0,04;1,72;0,34;
24510,5;0,36;-4;1,05;3,37;1,56;0,1;0,03;1,7;0,34;
24510,75;0,38;-3,74;1,2;3,37;1,56;0,23;0,06;1,66;0,3;
24511;0,17;-3,62;1,44;3,37;1,56;0,32;0,1;1,58;0,27;
24511,25;0,18;-3,64;1,25;3,37;1,56;0,37;0,14;1,5;0,24;
24511,5;0,18;-3,79;1,35;3,37;1,56;0,39;0,13;1,37;0,19;
24511,75;-0,02;-4,07;1,49;3,37;1,56;0,44;0,17;1,26;0,17;
24512;-0,01;-4,47;1,69;3,37;1,56;0,5;0,12;1,11;0,14;
24512,25;-0,01;-4,84;1,74;3,37;1,56;0,54;0,16;0,99;0,13;
24512,5;-0,03;-5,16;1,83;3,37;1,56;0,54;0,08;0,85;0,12;
24512,75;0,01;-5,36;1,88;3,36;1,55;0,51;0,11;0,73;0,14;
24513;-0,02;-5,47;1,93;3,37;1,56;0,45;0,01;0,59;0,14;
24513,25;-0,02;-5,53;2,13;3,37;1,56;0,36;0,04;0,49;0,18;
24513,5;0,19;-5,5;2,27;3,37;1,55;0,25;-0,07;0,37;0,2;
24513,75;0,18;-5,37;2,57;3,37;1,56;0,15;-0,05;0,28;0,25;
24514;0,19;-5,25;2,81;3,37;1,56;0,08;-0,15;0,18;0,28;
24514,25;0,16;-5,17;3,16;3,37;1,56;0,06;-0,13;0,11;0,31;
24514,5;0,18;-5,14;3,3;3,37;1,56;0,09;-0,22;0,03;0,34;
24514,75;0,19;-5,15;3,45;3,37;1,56;0,12;-0,2;-0,03;0,36;
24515;0,18;-5,2;3,59;3,37;1,56;0,17;-0,26;-0,08;0,38;
24515,25;0,19;-5,29;3,54;3,37;1,56;0,23;-0,25;-0,13;0,39;
24515,5;0,19;-5,39;3,49;3,37;1,55;0,23;-0,28;-0,17;0,39;
24515,75;0,19;-5,54;3,45;3,37;1,55;0,19;-0,27;-0,21;0,38;
24516;0,19;-5,74;3,45;3,37;1,56;0,11;-0,28;-0,23;0,37;
24516,25;0,36;-5,9;3,3;3,32;1,56;0,02;-0,28;-0,26;0,35;
24516,5;0,38;-6,02;3,16;3,27;1,56;-0,07;-0,28;-0,27;0,34;
24516,75;0,57;-6,05;3,1;3,17;1,56;-0,18;-0,27;-0,28;0,32;
24517;0,54;-5,95;2,81;3,17;1,55;-0,28;-0,27;-0,29;0,32;
24517,25;0,57;-5,73;2,66;3,03;1,56;-0,4;-0,27;-0,3;0,31;
24517,5;0,58;-5,48;2,47;2,88;1,56;-0,53;-0,27;-0,3;0,31;
24517,75;0,55;-5,23;2,27;2,64;1,56;-0,62;-0,27;-0,32;0,32;
24518;0,58;-4,98;1,98;2,39;1,55;-0,68;-0,28;-0,32;0,34;
24518,25;0,59;-4,75;1,73;2,22;1,56;-0,67;-0,28;-0,35;0,36;
24518,5;0,56;-4,54;1,46;2;1,56;-0,6;-0,29;-0,36;0,39;
24518,75;0,57;-4,35;1,35;1,76;1,56;-0,47;-0,29;-0,4;0,42;
24519;0,56;-4,17;1,2;1,61;1,56;-0,29;-0,29;-0,43;0,44;
24519,25;0,56;-4,03;1,1;1,52;1,56;-0,1;-0,28;-0,49;0,47;
24519,5;0,39;-3,99;1,1;1,51;1,56;0,11;-0,28;-0,54;0,47;
24519,75;0,36;-4,03;1,25;1,52;1,56;0,29;-0,25;-0,61;0,48;
24520;0,35;-4,15;1,3;1,51;1,56;0,43;-0,24;-0,67;0,46;
24520,25;0,38;-4,33;1,4;1,52;1,56;0,5;-0,19;-0,75;0,44;
24520,5;0,37;-4,6;1,4;1,52;1,56;0,52;-0,16;-0,81;0,37;
24520,75;0,38;-4,93;1,49;1,52;1,56;0,48;-0,09;-0,89;0,31;
24521;0,37;-5,3;1,54;1,51;1,56;0,38;-0,03;-0,96;0,2;
24521,25;0,34;-5,61;1,64;1,56;1,55;0,25;0,05;-1,02;0,1;
24521,5;0,18;-5,82;1,79;1,79;1,55;0,12;0,13;-1,07;-0,04;
24521,75;0,18;-5,85;1,93;1,95;1,55;0,01;0,21;-1,11;-0,17;
24522;0,18;-5,72;1,93;2,15;1,55;-0,11;0,31;-1,14;-0,33;
24522,25;0,2;-5,47;2,13;2,15;1,56;-0,21;0,38;-1,14;-0,48;
24522,5;0,19;-5,13;2,28;2,3;1,55;-0,36;0,5;-1,14;-0,64;
24522,75;0,18;-4,78;2,37;2,64;1,56;-0,49;0,55;-1,1;-0,79;
24523;0,18;-4,5;2,52;2,88;1,56;-0,53;0,67;-1,07;-0,93;
24523,25;-0,02;-4,36;2,57;3,17;1,56;-0,49;0,68;-0,99;-1,05;
24523,5;-0,02;-4,28;2,62;3,42;1,55;-0,47;0,79;-0,93;-1,14;
24523,75;-0,02;-4,29;2,61;3,51;1,56;-0,49;0,76;-0,82;-1,22;
24524;-0,21;-4,23;2,62;3,61;1,55;-0,54;0,85;-0,73;-1,26;
24524,25;-0,2;-4,15;2,32;3,61;1,56;-0,61;0,77;-0,6;-1,28;
24524,5;-0,2;-4,24;2,18;3,76;1,56;-0,66;0,83;-0,5;-1,25;
24524,75;0;-4,37;2,13;3,71;1,55;-0,7;0,72;-0,36;-1,21;
24525;0,01;-4,31;1,99;3,61;1,56;-0,7;0,74;-0,25;-1,13;
24525,25;0,17;-4;1,93;3,61;1,56;-0,68;0,6;-0,11;-1,04;
24525,5;0,17;-3,49;1,84;3,56;1,56;-0,62;0,59;-0,01;-0,91;
24525,75;0,38;-2,95;1,79;3,56;1,56;-0,56;0,44;0,11;-0,78;
24526;0,38;-2,51;1,84;3,57;1,55;-0,55;0,39;0,2;-0,63;
24526,25;0,57;-2,26;1,84;3,56;1,56;-0,57;0,25;0,28;-0,48;
24526,5;0,57;-2,19;1,84;3,57;1,55;-0,54;0,17;0,35;-0,32;
24526,75;0,58;-2,24;1,83;3,56;1,56;-0,45;0,05;0,39;-0,19;
24527;0,58;-2,35;1,84;3,57;1,56;-0,29;-0,05;0,42;-0,05;
24527,25;0,55;-2,48;1,89;3,56;1,56;-0,12;-0,14;0,41;0,06;
24527,5;0,75;-2,59;1,89;3,51;1,56;0;-0,25;0,41;0,16;
24527,75;0,86;-2,65;1,89;3,52;1,56;0,06;-0,3;0,35;0,24;
24528;0,96;-2,68;1,93;3,52;1,56;0,07;-0,41;0,32;0,29;
24528,25;1,14;-2,65;2,13;3,52;1,56;0,08;-0,42;0,22;0,32;
24528,5;1,32;-2,62;2,32;3,52;1,55;0,08;-0,52;0,16;0,32;
24528,75;1,38;-2,58;2,51;3,52;1,55;0,1;-0,49;0,04;0,31;
24529;1,73;-2,52;2,57;3,57;1,55;0,11;-0,58;-0,04;0,27;
24529,25;1,89;-2,43;2,77;3,57;1,56;0,13;-0,52;-0,16;0,23;
24529,5;1,91;-2,4;2,72;3,57;1,56;0,16;-0,6;-0,25;0,17;
24529,75;1,72;-2,49;2,72;3,52;1,56;0,2;-0,52;-0,36;0,11;
24530;1,73;-2,6;2,67;3,52;1,55;0,25;-0,57;-0,42;0,04;
24530,25;1,75;-2,77;2,67;3,52;1,56;0,33;-0,5;-0,5;-0,01;
24530,5;1,74;-2,93;2,67;3,52;1,56;0,39;-0,52;-0,54;-0,06;
24530,75;1,51;-3,04;2,62;3,52;1,56;0,43;-0,45;-0,57;-0,1;
24531;1,53;-3,15;2,42;3,52;1,56;0,43;-0,46;-0,56;-0,12;
24531,25;1,5;-3,24;2,28;3,52;1,56;0,37;-0,41;-0,53;-0,14;
24531,5;1,53;-3,38;2,09;3,52;1,56;0,31;-0,4;-0,48;-0,13;
24531,75;1,33;-3,56;1,79;3,52;1,56;0,23;-0,36;-0,4;-0,11;
24532;1,34;-3,68;1,5;3,42;1,56;0,17;-0,35;-0,31;-0,07;
24532,25;1,35;-3,72;1,34;3,27;1,56;0,13;-0,32;-0,19;-0,03;
24532,5;1,12;-3,69;1,09;3,08;1,55;0,09;-0,3;-0,07;0,04;
24532,75;0,94;-3,61;0,77;3,06;1,56;0,06;-0,28;0,06;0,09;
24533;0,95;-3,52;0,53;2,98;1,56;-0,03;-0,26;0,19;0,16;
24533,25;0,78;-3,45;0,23;2,93;1,56;-0,13;-0,24;0,32;0,21;
24533,5;0,58;-3,43;0,08;2,93;1,56;-0,23;-0,22;0,44;0,27;
24533,75;0,39;-3,44;-0,12;2,93;1,56;-0,3;-0,2;0,54;0,31;
24534;0,38;-3,43;-0,26;2,93;1,56;-0,34;-0,18;0,62;0,33;
24534,25;0,38;-3,41;-0,35;2,93;1,55;-0,32;-0,16;0,68;0,35;
24534,5;0,37;-3,3;-0,36;2,93;1,56;-0,27;-0,14;0,71;0,34;
24534,75;0,36;-3,17;-0,36;2,93;1,56;-0,22;-0,11;0,72;0,33;
24535;0,37;-2,99;-0,36;2,93;1,56;-0,18;-0,09;0,71;0,28;
24535,25;0,37;-2,81;-0,31;2,93;1,61;-0,14;-0,05;0,69;0,24;
24535,5;0,35;-2,67;-0,21;2,93;1,61;-0,1;-0,04;0,64;0,17;
24535,75;0,37;-2,66;-0,22;2,93;1,61;-0,08;0,01;0,59;0,12;
24536;0,38;-2,71;-0,12;2,93;1,61;-0,07;0,02;0,52;0,04;
24536,25;0,19;-2,8;-0,12;2,93;1,61;-0,06;0,06;0,47;-0,03;
24536,5;0,17;-2,89;-0,02;2,93;1,61;-0,04;0,08;0,4;-0,11;
24536,75;0,19;-3,02;-0,02;2,93;1,61;-0,01;0,11;0,36;-0,16;
24537;0,19;-3,14;-0,02;2,93;1,6;0,04;0,13;0,31;-0,22;
24537,25;0,18;-3,17;-0,01;2,93;1,61;0,06;0,14;0,31;-0,26;
24537,5;0,2;-3,09;0,12;2,93;1,6;0,06;0,17;0,29;-0,29;
24537,75;0,17;-2,99;0,08;2,93;1,6;0,06;0,16;0,33;-0,3;
24538;0,18;-2,88;0,02;2,93;1,6;0,06;0,21;0,34;-0,3;
24538,25;0,19;-2,8;0,03;2,75;1,6;0,06;0,18;0,42;-0,28;
24538,5;0,2;-2,78;0;2,59;1,6;0,04;0,23;0,45;-0,25;
24538,75;0,17;-2,83;-0,11;2,44;1,61;0,07;0,18;0,55;-0,22;
24539;0,18;-2,89;-0,21;2,2;1,61;0,13;0,24;0,59;-0,17;
24539,25;0,18;-2,98;-0,26;2,15;1,6;0,2;0,19;0,68;-0,13;
24539,5;0,18;-3,07;-0,26;2,1;1,61;0,28;0,26;0,71;-0,06;
24539,75;0,16;-3,19;-0,26;2,1;1,6;0,37;0,21;0,77;-0,02;
24540;0,16;-3,27;-0,11;2,05;1,6;0,44;0,28;0,77;0,05;
24540,25;0,17;-3,37;-0,07;2,05;1,6;0,49;0,24;0,78;0,09;
24540,5;0,18;-3,47;0,03;2,05;1,6;0,48;0,31;0,75;0,15;
24540,75;0,18;-3,58;0,18;2,05;1,6;0,43;0,28;0,71;0,18;
24541;0,18;-3,73;0,41;2,05;1,61;0,39;0,34;0,64;0,23;
24541,25;0,2;-3,9;0,77;2,05;1,6;0,42;0,34;0,55;0,26;
24541,5;0,2;-4,09;0,95;2,05;1,6;0,5;0,39;0,45;0,3;
24541,75;0,18;-4,29;1,35;2,05;1,6;0,57;0,4;0,32;0,33;
24542;0,19;-4,33;1,65;2,05;1,61;0,62;0,43;0,21;0,36;
24542,25;0,19;-4,26;1,89;2,05;1,6;0,67;0,45;0,07;0,39;
24542,5;0,36;-4,24;1,98;2,05;1,6;0,71;0,47;-0,02;0,42;
24542,75;0,36;-4,45;1,98;2,05;1,61;0,74;0,5;-0,15;0,46;
24543;0,37;-4,77;1,98;2,05;1,6;0,75;0,49;-0,22;0,49;
24543,25;0,37;-5,08;2,08;2,05;1,6;0,71;0,52;-0,3;0,54;
24543,5;0,37;-5,32;2,08;2,05;1,61;0,68;0,49;-0,33;0,57;
24543,75;0,37;-5,59;1,95;2,05;1,61;0,62;0,52;-0,37;0,62;
24544;0,39;-5,87;1,93;2,05;1,61;0,53;0,47;-0,35;0,65;
24544,25;0,58;-6,12;1,88;2,05;1,61;0,37;0,48;-0,34;0,69;
24544,5;0,58;-6,33;1,89;2,05;1,61;0,23;0,42;-0,28;0,71;
24544,75;0,76;-6,43;1,88;2,05;1,61;0,12;0,42;-0,23;0,74;
24545;0,73;-6,37;1,73;2,05;1,61;0,07;0,34;-0,15;0,74;
24545,25;0,74;-6,12;1,79;2,05;1,6;0,01;0,32;-0,08;0,74;
24545,5;0,95;-5,83;1,79;2,05;1,56;-0,05;0,23;0,01;0,71;
24545,75;0,95;-5,57;1,74;2,1;1,56;-0,12;0,2;0,07;0,68;
24546;0,96;-5,45;1,79;2,3;1,56;-0,2;0,1;0,15;0,62;
24546,25;0,96;-5,44;1,79;2,6;1,55;-0,27;0,05;0,19;0,55;
24546,5;1,15;-5,52;1,79;2,94;1,55;-0,29;-0,05;0,23;0,47;
24546,75;1,14;-5,61;1,84;3,18;1,56;-0,25;-0,11;0,24;0,38;
24547;1,32;-5,72;1,94;3,62;1,56;-0,2;-0,21;0,24;0,27;
24547,25;1,92;-5,76;2,08;3,9;1,56;-0,14;-0,27;0,2;0,17;
24547,5;1,91;-5,72;2,19;4,01;1,55;-0,07;-0,38;0,17;0,06;
24547,75;1,91;-5,62;2,33;4,15;1,51;-0,03;-0,44;0,09;-0,05;
24548;1,93;-5,5;2,57;4,25;1,45;-0,01;-0,54;0,03;-0,15;
24548,25;2,09;-5,36;2,76;4,25;1,46;0;-0,58;-0,08;-0,25;
24548,5;2,1;-5,23;2,87;4,25;1,41;-0,01;-0,68;-0,14;-0,33;
24548,75;2,13;-5,16;3,06;4,35;1,31;-0,03;-0,71;-0,25;-0,4;
24549;2,12;-5,22;3,21;4,45;1,26;-0,03;-0,79;-0,31;-0,44;
24549,25;2,12;-5,36;3,31;4,45;1,26;-0,02;-0,79;-0,4;-0,48;
24549,5;2,12;-5,49;3,41;4,45;1,26;0,01;-0,84;-0,43;-0,49;
24549,75;1,91;-5,62;3,55;4,4;1,26;0,09;-0,81;-0,48;-0,49;
24550;1,92;-5,68;3,55;4,35;1,26;0,15;-0,83;-0,48;-0,47;
24550,25;1,91;-5,66;3,55;4,35;1,26;0,17;-0,77;-0,49;-0,45;
24550,5;1,92;-5,63;3,6;4,35;1,26;0,17;-0,76;-0,45;-0,41;
24550,75;1,73;-5,57;3,7;4,35;1,26;0,13;-0,67;-0,41;-0,36;
24551;1,71;-5,54;3,84;4,35;1,21;0,06;-0,61;-0,34;-0,31;
24551,25;1,72;-5,63;3,84;4,35;1,21;-0,02;-0,52;-0,25;-0,25;
24551,5;1,73;-5,69;3,75;4,35;1,21;-0,07;-0,42;-0,17;-0,2;
24551,75;1,73;-5,68;3,7;4,35;1,21;-0,04;-0,32;-0,07;-0,16;
24552;1,52;-5,72;3,6;4,35;1,21;0;-0,19;0,01;-0,12;
24552,25;1,39;-5,77;3,55;4,25;1,21;0,04;-0,11;0,12;-0,09;
24552,5;0,97;-5,66;3,46;4,05;1,21;0,09;0,04;0,17;-0,07;
24552,75;0,54;-5,55;3,4;4,01;1,21;0,11;0,1;0,26;-0,06;
24553;0,55;-5,46;3,3;4,01;1,21;0,11;0,25;0,27;-0,06;
24553,25;0,35;-5,53;3,2;3,96;1,21;0,11;0,27;0,32;-0,08;
24553,5;0,19;-5,63;3,2;3,95;1,21;0,08;0,41;0,28;-0,09;
24553,75;0,01;-5,7;3,2;3,9;1,21;0,07;0,38;0,28;-0,12;
24554;0;-5,8;3,25;3,9;1,21;0,13;0,5;0,19;-0,14;
24554,25;-0,01;-5,95;3,3;3,91;1,21;0,22;0,43;0,13;-0,18;
24554,5;-0,2;-6,03;3,5;3,91;1,21;0,33;0,51;0;-0,2;
24554,75;-0,38;-6,01;3,59;3,91;1,21;0,4;0,41;-0,09;-0,24;
24555;-0,57;-5,97;3,64;3,91;1,21;0,46;0,45;-0,24;-0,25;
24555,25;0,78;-5,99;3,69;3,91;1,21;0,49;0,33;-0,36;-0,28;
24555,5;0,98;-6,04;3,84;3,91;1,21;0,49;0,34;-0,51;-0,29;
24555,75;0,97;-6,22;3,89;3,9;1,21;0,46;0,21;-0,62;-0,3;
24556;0,99;-6,45;4,13;3,91;1,21;0,44;0,19;-0,75;-0,3;
24556,25;0,97;-6,73;4,33;3,91;1,21;0,46;0,08;-0,85;-0,29;
24556,5;0,98;-7;4,47;3,9;1,21;0,48;0,04;-0,93;-0,28;
24556,75;0,96;-7,17;4,57;3,91;1,21;0,49;-0,05;-0,99;-0,27;
24557;1,15;-7,26;4,62;3,91;1,21;0,5;-0,09;-1,03;-0,26;
24557,25;1,16;-7,33;4,62;3,91;1,21;0,47;-0,16;-1,03;-0,24;
24557,5;1,16;-7,36;4,71;3,91;1,21;0,43;-0,2;-1,01;-0,24;
24557,75;1,18;-7,4;4,77;3,91;1,21;0,35;-0,24;-0,97;-0,23;
24558;1,17;-7,41;4,62;3,91;1,21;0,23;-0,26;-0,9;-0,23;
24558,25;1,15;-7,47;4,52;3,91;1,21;0,1;-0,27;-0,82;-0,23;
24558,5;1,18;-7,53;4,28;3,91;1,21;-0,07;-0,27;-0,72;-0,24;
24558,75;1,18;-7,62;4,03;3,91;1,21;-0,28;-0,26;-0,61;-0,25;
24559;1,18;-7,75;3,84;3,91;1,21;-0,45;-0,24;-0,5;-0,28;
24559,25;1,17;-7,79;3,56;3,91;1,21;-0,59;-0,2;-0,39;-0,3;
24559,5;1,16;-7,7;3,25;4,2;1,21;-0,71;-0,18;-0,29;-0,34;
24559,75;1,16;-7,47;3,06;4,35;1,21;-0,84;-0,12;-0,19;-0,37;
24560;1,16;-7,05;3,01;4,45;1,21;-0,94;-0,1;-0,11;-0,4;
24560,25;1,15;-6,49;2,71;4,5;1,21;-1,01;-0,01;-0,04;-0,42;
24560,5;0,97;-6,02;2,57;4,4;1,21;-1,03;0,01;0,01;-0,45;
24560,75;0,77;-5,63;2,42;4,4;1,21;-0,99;0,11;0,04;-0,45;
24561;0,78;-5,28;2,37;4,39;1,21;-0,89;0,13;0,07;-0,46;
24561,25;0,77;-4,95;2,38;4,4;1,21;-0,73;0,25;0,07;-0,44;
24561,5;0,78;-4,71;2,42;4,38;1,21;-0,53;0,24;0,09;-0,41;
24561,75;0,79;-4,58;2,42;4,2;1,21;-0,29;0,38;0,06;-0,36;
24562;0,77;-4,64;2,42;3,91;1,21;-0,12;0,36;0,08;-0,3;
24562,25;0,78;-4,81;2,38;3,7;1,21;0,03;0,51;0,04;-0,22;
24562,5;0,77;-5,05;2,28;3,5;1,21;0,14;0,45;0,08;-0,12;
24562,75;-0,55;-5,28;2,23;3,17;1,21;0,26;0,6;0,05;-0,01;
24563;-0,38;-5,45;2,18;3,13;1,21;0,34;0,52;0,11;0,1;
24563,25;-0,39;-5,6;2,08;3,12;1,21;0,39;0,65;0,11;0,23;
24563,5;0,05;-5,67;1,88;3,08;1,21;0,38;0,55;0,2;0,35;
24563,75;0,37;-5,71;1,84;2,94;1,21;0,35;0,66;0,23;0,48;
24564;0,37;-5,7;1,74;2,71;1,21;0,3;0,54;0,35;0,59;
24564,25;0,36;-5,71;1,69;2,54;1,21;0,26;0,6;0,41;0,7;
24564,5;0,58;-5,72;1,64;2,4;1,21;0,21;0,48;0,53;0,79;
24564,75;0,75;-5,73;1,64;2,3;1,21;0,16;0,5;0,61;0,87;
24565;0,96;-5,79;1,65;2,3;1,21;0,14;0,38;0,72;0,93;
24565,25;1,14;-5,86;1,55;2,3;1,21;0,11;0,34;0,81;0,96;
24565,5;1,13;-5,95;1,55;2,3;1,21;0,08;0,24;0,9;0,98;
24565,75;1,33;-6,05;1,55;2,3;1,21;0,05;0,16;0,97;0,97;
24566;1,33;-6,09;1,55;2,3;1,21;0,04;0,08;1,02;0,95;
24566,25;1,53;-6,09;1,45;2,3;1,21;0,03;-0,04;1,07;0,9;
24566,5;1,54;-6,08;1,45;2,3;1,21;-0,01;-0,08;1,07;0,85;
24566,75;1,55;-6,04;1,45;2,42;1,21;-0,06;-0,22;1,09;0,77;
24567;1,74;-5,95;1,55;2,64;1,22;-0,1;-0,23;1,05;0,7;
24567,25;1,93;-5,88;1,65;2,84;1,21;-0,12;-0,37;1,03;0,6;
24567,5;1,93;-5,85;1,75;2,99;1,21;-0,12;-0,35;0,95;0,53;
24567,75;1,93;-5,81;1,75;3,13;1,26;-0,1;-0,47;0,91;0,44;
24568;1,9;-5,76;1,74;3,28;1,26;-0,1;-0,43;0,81;0,37;
24568,25;1,92;-5,68;1,84;3,38;1,26;-0,1;-0,54;0,75;0,29;
24568,5;1,92;-5,65;1,84;3,43;1,26;-0,1;-0,47;0,65;0,24;
24568,75;1,72;-5,68;1,89;3,62;1,26;-0,11;-0,56;0,59;0,18;
24569;1,71;-5,73;1,89;3,72;1,26;-0,14;-0,49;0,49;0,15;
24569,25;1,71;-5,78;1,94;3,62;1,26;-0,16;-0,55;0,43;0,1;
24569,5;1,5;-5,77;1,94;3,57;1,26;-0,16;-0,48;0,36;0,07;
24569,75;1,53;-5,74;1,99;3,57;1,26;-0,13;-0,53;0,31;0,03;
24570;1,52;-5,65;1,99;3,62;1,26;-0,11;-0,46;0,25;0,01;
24570,25;1,53;-5,54;1,99;3,63;1,26;-0,11;-0,5;0,22;-0,04;
24570,5;1,35;-5,42;2,08;3,62;1,26;-0,12;-0,43;0,18;-0,08;
24570,75;1,35;-5,32;2,13;3,71;1,26;-0,12;-0,46;0,15;-0,14;
24571;1,35;-5,29;2,18;3,71;1,26;-0,14;-0,39;0,11;-0,2;
24571,25;1,16;-5,29;2,18;3,76;1,26;-0,18;-0,42;0,08;-0,28;
24571,5;0,96;-5,33;2,23;3,86;1,26;-0,21;-0,35;0,03;-0,37;
24571,75;0,94;-5,36;2,27;3,91;1,26;-0,21;-0,36;-0,01;-0,46;
24572;0,93;-5,38;2,32;4,01;1,26;-0,19;-0,29;-0,1;-0,58;
24572,25;0,75;-5,41;2,42;4,05;1,26;-0,17;-0,3;-0,16;-0,69;
24572,5;0,58;-5,36;2,57;4,2;1,26;-0,16;-0,21;-0,27;-0,81;
24572,75;0,36;-5,21;2,66;4,2;1,26;-0,15;-0,22;-0,35;-0,91;
24573;0,38;-5,03;2,82;4,25;1,26;-0,16;-0,12;-0,5;-1,02;
24573,25;0,38;-4,9;2,96;4,35;1,26;-0,15;-0,12;-0,6;-1,11;
24573,5;0,35;-4,84;3,15;4,4;1,26;-0,12;-0,02;-0,76;-1,19;
24573,75;0,37;-4,81;3,25;4,39;1,26;-0,09;-0,01;-0,88;-1,24;
24574;0,36;-4,82;3,4;4,4;1,26;-0,03;0,08;-1,05;-1,28;
24574,25;0,36;-4,82;3,54;4,35;1,26;0,1;0,08;-1,17;-1,27;
24574,5;0,37;-4,85;3,59;4,35;1,26;0,26;0,15;-1,31;-1,26;
24574,75;0,36;-4,91;3,54;4,34;1,26;0,41;0,16;-1,41;-1,2;
24575;0,36;-5,01;3,44;4,29;1,26;0,54;0,2;-1,51;-1,13;
24575,25;0,38;-5,14;3,4;3,85;1,26;0,64;0,2;-1,58;-1,02;
24575,5;0,37;-5,28;3,16;3,52;1,26;0,7;0,19;-1,62;-0,9;
24575,75;0,18;-5,5;3,06;3,16;1,26;0,74;0,2;-1,65;-0,75;
24576;0,17;-5,81;2,96;2,67;1,26;0,78;0,15;-1,62;-0,61;
24576,25;0,18;-6,13;2,72;2,3;1,26;0,8;0,16;-1,6;-0,45;
